loss,mean_q_value,max_q_value,mean_target_q,td_error,grad_norm,learning_rate,step,timestamp
0.0011480665998533368,1.2472171783447266,1.2666585445404053,1.4996470212936401,0.16177570819854736,0.004234495660057291,0.0005,47200,1749848140.2418256
0.001288234954699874,1.2257087230682373,1.246795415878296,1.5251638889312744,0.1910942792892456,0.0019196524772269186,0.0005,47400,1749848141.7479198
0.0009488636278547347,1.2287083864212036,1.2479625940322876,1.446599006652832,0.14645060896873474,0.0011989568738499656,0.0005,47600,1749848143.2234206
0.0012423356529325247,1.228858470916748,1.2494471073150635,1.5391514301300049,0.19061797857284546,0.0008439405901299324,0.0005,47800,1749848144.7158213
0.0014220812590792775,1.2498180866241455,1.2729483842849731,1.6397325992584229,0.23415856063365936,0.0012753641631206847,0.0005,48000,1749848146.203121
0.00125478720292449,1.2589106559753418,1.2833302021026611,1.607810378074646,0.20928898453712463,0.0008971164670583676,0.0005,48200,1749848147.738666
0.0012513329274952412,1.2562652826309204,1.279076337814331,1.5887324810028076,0.21231277287006378,0.0009830383496591821,0.0005,48400,1749848149.228741
0.0011974715162068605,1.2572275400161743,1.2792587280273438,1.5873174667358398,0.20131805539131165,0.0011090491061622743,0.0005,48600,1749848150.744219
0.0012889774516224861,1.2566800117492676,1.2812378406524658,1.5962793827056885,0.22022591531276703,0.0007851703485357575,0.0005,48800,1749848152.224126
0.0011128089390695095,1.2569961547851562,1.277060866355896,1.5802862644195557,0.19263190031051636,0.0006504530865640845,0.0005,49000,1749848153.7185273
0.0013201988767832518,1.2670421600341797,1.2877674102783203,1.674777865409851,0.22811785340309143,0.0009373004213557579,0.0005,49200,1749848155.2200394
0.0010942770168185234,1.262540340423584,1.284636378288269,1.612861156463623,0.18973159790039062,0.0007566448621219024,0.0005,49400,1749848156.7046695
0.001127579715102911,1.2631871700286865,1.2851734161376953,1.5377267599105835,0.19053517282009125,0.0009564470892655663,0.0005,49600,1749848158.221088
0.0010635448852553964,1.2646633386611938,1.2836030721664429,1.559739351272583,0.18911109864711761,0.0010601481699268334,0.0005,49800,1749848159.7181466
0.0009579139295965433,1.2619946002960205,1.2803053855895996,1.5378092527389526,0.16380321979522705,0.0011702168940246338,0.0005,50000,1749848161.2183125
0.0012126381043344736,1.2659603357315063,1.2846550941467285,1.563133955001831,0.19523105025291443,0.0009209467025357299,0.0005,50200,1749848162.7301655
0.001187930116429925,1.2626311779022217,1.281612753868103,1.6169413328170776,0.22292889654636383,0.0013411950967565645,0.0005,50400,1749848164.2288768
0.0011291700648143888,1.263845443725586,1.2849215269088745,1.5738871097564697,0.21174314618110657,0.0009376329289807472,0.0005,50600,1749848165.7240138
0.0011228715302422643,1.2645888328552246,1.2832937240600586,1.5813961029052734,0.21065275371074677,0.000633324703812832,0.0005,50800,1749848167.231805
0.001077315304428339,1.2468998432159424,1.2626910209655762,1.5487279891967773,0.19378775358200073,0.001093661277081992,0.0005,51000,1749848168.7419908
0.0011659464798867702,1.2300411462783813,1.2464654445648193,1.5751872062683105,0.2007906436920166,0.002129548021912342,0.0005,51200,1749848170.2550023
0.0011916272342205048,1.238484263420105,1.2510807514190674,1.5832312107086182,0.20136216282844543,0.0012004032259937958,0.0005,51400,1749848171.77017
0.0010367435170337558,1.2310514450073242,1.2497000694274902,1.5668485164642334,0.19645722210407257,0.0017482806779298699,0.0005,51600,1749848170.7795467
0.0010731022339314222,1.2349371910095215,1.2510597705841064,1.5915180444717407,0.2014118731021881,0.001494000662205508,0.0005,51800,1749848172.2706382
0.0011158999986946583,1.2353867292404175,1.2503503561019897,1.585381031036377,0.20523490011692047,0.0017465611435909523,0.0005,52000,1749848173.75509
0.0010934073943644762,1.234848976135254,1.2495967149734497,1.5623351335525513,0.21376991271972656,0.0008621426441095537,0.0005,52200,1749848175.279202
0.0011548381298780441,1.2356452941894531,1.250321865081787,1.6011648178100586,0.22744005918502808,0.0009033816822920926,0.0005,52400,1749848176.8162591
0.0011778625193983316,1.2339063882827759,1.2494375705718994,1.6042399406433105,0.22994253039360046,0.0012934864544149605,0.0005,52600,1749848178.3275416
0.0010218822862952948,1.23405921459198,1.248788595199585,1.5626980066299438,0.19537612795829773,0.0014373911271832185,0.0005,52800,1749848179.8266165
0.0009355707443319261,1.2243351936340332,1.2403324842453003,1.476138710975647,0.17664754390716553,0.001259694560758362,0.0005,53000,1749848181.3467014
0.0010140417143702507,1.2162598371505737,1.2316937446594238,1.5613101720809937,0.2056155502796173,0.0015585497494612355,0.0005,53200,1749848182.8503673
0.0010028776014223695,1.2200616598129272,1.239142894744873,1.5566258430480957,0.20676791667938232,0.0007425996736856177,0.0005,53400,1749848184.3585172
0.0010215984657406807,1.2093894481658936,1.2246280908584595,1.5270922183990479,0.2123805582523346,0.0013165766104066279,0.0005,53600,1749848185.8694642
0.0010352095123380423,1.2112078666687012,1.2340672016143799,1.558929681777954,0.2042299211025238,0.0008928898032536381,0.0005,53800,1749848187.3787353
0.0009583290666341782,1.2105580568313599,1.2344651222229004,1.5613255500793457,0.20226448774337769,0.002001718934479868,0.0005,54000,1749848188.880012
0.0011021276004612446,1.2054164409637451,1.2234019041061401,1.5755878686904907,0.2329159826040268,0.0008990663400254562,0.0005,54200,1749848190.3794365
0.0010323438327759504,1.2195641994476318,1.2362003326416016,1.6077218055725098,0.22748857736587524,0.0006010371171214501,0.0005,54400,1749848191.9129994
0.0009984089992940426,1.2194654941558838,1.2314985990524292,1.625385046005249,0.22111760079860687,0.0007993920335138682,0.0005,54600,1749848193.4240127
0.0008589517092332244,1.217272400856018,1.2301467657089233,1.5804603099822998,0.18945865333080292,0.0010839397455129074,0.0005,54800,1749848194.919284
0.0011161640286445618,1.2086657285690308,1.224847435951233,1.615871548652649,0.24544627964496613,0.000980893695668783,0.0005,55000,1749848196.4415123
0.0010291553335264325,1.1957693099975586,1.2084771394729614,1.5901665687561035,0.22995862364768982,0.0020074284632037726,0.0005,55200,1749848197.9435241
0.0010445764055475593,1.1983128786087036,1.213241696357727,1.5843451023101807,0.23628157377243042,0.0008816183562885271,0.0005,55400,1749848199.4554365
0.0009216494509018958,1.1970387697219849,1.2095924615859985,1.5170458555221558,0.1950463056564331,0.0023911267362564104,0.0005,55600,1749848200.9675097
0.0009085863130167127,1.1875818967819214,1.20344877243042,1.5048308372497559,0.20158085227012634,0.00210431437153602,0.0005,55800,1749848199.9954772
0.0011998144909739494,1.1939778327941895,1.210891604423523,1.6387810707092285,0.24039888381958008,0.0020589564737747423,0.0005,56000,1749848201.494608
0.0009074605768546462,1.1829707622528076,1.2015647888183594,1.5413053035736084,0.21596743166446686,0.0011333459769957699,0.0005,56200,1749848203.0170612
0.001085235271602869,1.1846635341644287,1.2001771926879883,1.5844353437423706,0.24685944616794586,0.0010929065465461463,0.0005,56400,1749848204.7373629
0.0009205532260239124,1.1761149168014526,1.1951080560684204,1.5535686016082764,0.21601325273513794,0.0013745646811003098,0.0005,56600,1749848206.2474782
0.0009011439979076385,1.1903643608093262,1.2070039510726929,1.555680274963379,0.22407715022563934,0.0009415279537279275,0.0005,56800,1749848207.7504385
0.0010526999831199646,1.1809841394424438,1.1976799964904785,1.6021959781646729,0.23114976286888123,0.001981693667403306,0.0005,57000,1749848209.2659874
0.0010229675099253654,1.1697700023651123,1.1867191791534424,1.572921872138977,0.24286726117134094,0.000823701169792912,0.0005,57200,1749848210.769002
0.000946387299336493,1.161601185798645,1.181654691696167,1.5206875801086426,0.22108298540115356,0.0011840888764709234,0.0005,57400,1749848212.2584453
0.0008776922477409244,1.1718641519546509,1.1896419525146484,1.5394880771636963,0.21701838076114655,0.0009991400547733065,0.0005,57600,1749848213.7838807
0.0008456523064523935,1.1711959838867188,1.1857203245162964,1.4882752895355225,0.2234458327293396,0.0010820241232067929,0.0005,57800,1749848215.324005
0.0009043547906912863,1.1824193000793457,1.1969027519226074,1.5641366243362427,0.23285192251205444,0.0007047557301120833,0.0005,58000,1749848216.9121306
0.0009859043639153242,1.1668434143066406,1.182493805885315,1.5846495628356934,0.23882603645324707,0.002170392386688036,0.0005,58200,1749848218.4481418
0.0009071654640138149,1.1676687002182007,1.1823160648345947,1.5373516082763672,0.2170664370059967,0.0015406107963826798,0.0005,58400,1749848219.966822
0.0008728076936677098,1.164794921875,1.1772549152374268,1.5396676063537598,0.22309455275535583,0.0008607194176875055,0.0005,58600,1749848221.4812856
0.0008011172758415341,1.1673413515090942,1.1866815090179443,1.559793472290039,0.21109020709991455,0.0018926403536170255,0.0005,58800,1749848223.02504
0.0009956199210137129,1.1717422008514404,1.1861785650253296,1.6615748405456543,0.26333823800086975,0.0024168546606233576,0.0005,59000,1749848224.5451713
0.001026436686515808,1.1588726043701172,1.1721837520599365,1.5811412334442139,0.23409661650657654,0.0009405919281562092,0.0005,59200,1749848226.0587242
0.0009001897997222841,1.154305100440979,1.1750763654708862,1.5223525762557983,0.2331244796514511,0.0011416992620070232,0.0005,59400,1749848227.6097147
0.0009036062983796,1.1575151681900024,1.1763259172439575,1.5117580890655518,0.21283894777297974,0.002453574703395134,0.0005,59600,1749848229.1510606
0.0007974213804118335,1.1551331281661987,1.1754977703094482,1.478955626487732,0.19166438281536102,0.0017862186759884935,0.0005,59800,1749848230.6756952
0.0008477983064949512,1.1618009805679321,1.1824615001678467,1.5558253526687622,0.21821118891239166,0.000780683483753819,0.0005,60000,1749848229.7372227
0.0008994375821202993,1.1538598537445068,1.1714208126068115,1.550360918045044,0.2526044249534607,0.0013385323763941415,0.0005,60200,1749848231.276633
0.0009984637144953012,1.149010419845581,1.16342031955719,1.5724849700927734,0.26378172636032104,0.0016931100690271705,0.0005,60400,1749848232.7962754
0.0008432595059275627,1.1475744247436523,1.1616489887237549,1.5354357957839966,0.216263085603714,0.0018618678222992457,0.0005,60600,1749848234.3158693
0.000742189702577889,1.1470634937286377,1.1642711162567139,1.5015456676483154,0.2064599245786667,0.002032353329923353,0.0005,60800,1749848235.880868
0.0008266852237284184,1.1523241996765137,1.1660627126693726,1.5410287380218506,0.24330739676952362,0.0009463778360441211,0.0005,61000,1749848237.4174187
0.0008518222020938993,1.1453235149383545,1.1571911573410034,1.5724014043807983,0.2493402063846588,0.0006485799970050721,0.0005,61200,1749848238.9300754
0.0008206600323319435,1.1417655944824219,1.1533353328704834,1.5458282232284546,0.22327947616577148,0.0009352202559966827,0.0005,61400,1749848240.461813
0.0008352169534191489,1.1349084377288818,1.1583173274993896,1.5236552953720093,0.2332761287689209,0.0009807613650991698,0.0005,61600,1749848241.9783006
0.0008894418133422732,1.1343876123428345,1.149147391319275,1.562582015991211,0.2443649172782898,0.001048093574354425,0.0005,61800,1749848243.513946
0.0007756882696412504,1.1375781297683716,1.1534557342529297,1.5157095193862915,0.22748389840126038,0.0010143463441636413,0.0005,62000,1749848245.0881193
0.0008115808013826609,1.1243698596954346,1.1436023712158203,1.5422724485397339,0.22928720712661743,0.0011630018616415327,0.0005,62200,1749848246.6292825
0.0007864597719162703,1.1277282238006592,1.1446218490600586,1.5335664749145508,0.22321444749832153,0.00104507889773231,0.0005,62400,1749848248.1523402
0.0007789712981320918,1.1220382452011108,1.1403826475143433,1.5411961078643799,0.23320406675338745,0.00252813653787598,0.0005,62600,1749848249.678652
0.0008420712547376752,1.1271075010299683,1.1412302255630493,1.5783772468566895,0.24914120137691498,0.0013729276706726523,0.0005,62800,1749848251.201747
0.0007836653967387974,1.1246328353881836,1.1377073526382446,1.5434768199920654,0.2130351960659027,0.002356634067837149,0.0005,63000,1749848252.7294288
0.0007846056832931936,1.1084457635879517,1.1259101629257202,1.5293159484863281,0.22977375984191895,0.0009115611883316888,0.0005,63200,1749848254.2527795
0.0007583990809507668,1.1131011247634888,1.1294853687286377,1.5174713134765625,0.2266676127910614,0.0013630479370476678,0.0005,63400,1749848255.757439
0.0007290320936590433,1.1105732917785645,1.1258212327957153,1.5158295631408691,0.22244149446487427,0.0008856623589963419,0.0005,63600,1749848257.2962258
0.0008173225214704871,1.1121023893356323,1.1262263059616089,1.5363291501998901,0.23116546869277954,0.0014187435954227112,0.0005,63800,1749848258.8419693
0.0007176725775934756,1.1067196130752563,1.1264280080795288,1.509537696838379,0.22925126552581787,0.0015309134596463991,0.0005,64000,1749848260.3663805
0.0007618505042046309,1.0974719524383545,1.1139676570892334,1.4669442176818848,0.2448386698961258,0.0010799595911521465,0.0005,64200,1749848259.4182508
0.0006302929250523448,1.0990819931030273,1.1128621101379395,1.4607179164886475,0.20106056332588196,0.000820723024844483,0.0005,64400,1749848260.971313
0.0007092172163538635,1.0935022830963135,1.1062546968460083,1.4572043418884277,0.21540316939353943,0.0014263081538956612,0.0005,64600,1749848262.5019147
0.0007241540006361902,1.0946762561798096,1.1077251434326172,1.5092275142669678,0.24024352431297302,0.0010623743019095855,0.0005,64800,1749848264.0533361
0.0007567001739516854,1.0992789268493652,1.113877534866333,1.5224900245666504,0.23116101324558258,0.0011977940766882966,0.0005,65000,1749848265.5927005
0.0006628431146964431,1.0858837366104126,1.1178356409072876,1.4937145709991455,0.2220371961593628,0.001607708130904939,0.0005,65200,1749848267.108944
0.0006600850610993803,1.0889794826507568,1.1183593273162842,1.4509458541870117,0.21850764751434326,0.001016112684737891,0.0005,65400,1749848268.6368203
0.0006679422804154456,1.0792841911315918,1.1005613803863525,1.4747390747070312,0.21844159066677094,0.0009013344615595997,0.0005,65600,1749848270.1582377
0.0006338326493278146,1.0869412422180176,1.1015455722808838,1.4736673831939697,0.21408306062221527,0.0006844198351245723,0.0005,65800,1749848271.6775184
0.0005946436431258917,1.0855252742767334,1.0992834568023682,1.4541945457458496,0.19241225719451904,0.0020375507720018504,0.0005,66000,1749848273.1783497
0.0005685610813088715,1.0780622959136963,1.0900439023971558,1.4112207889556885,0.18951231241226196,0.0009557400462654186,0.0005,66200,1749848274.7087588
0.0006226991536095738,1.075774908065796,1.0895695686340332,1.4666111469268799,0.215284064412117,0.0007319434262171853,0.0005,66400,1749848276.22321
0.0006364078726619482,1.0712292194366455,1.0890953540802002,1.4783613681793213,0.21366240084171295,0.0016276684928016039,0.0005,66600,1749848277.7422633
0.0005921784904785454,1.076341986656189,1.0909593105316162,1.4344186782836914,0.20230457186698914,0.0006489246343335253,0.0005,66800,1749848279.2679322
0.0005115604726597667,1.0761747360229492,1.089134693145752,1.411719799041748,0.19014498591423035,0.0008417415956500918,0.0005,67000,1749848280.8122325
0.0006268098950386047,1.067110300064087,1.081218957901001,1.4395643472671509,0.22712790966033936,0.0009053736739588203,0.0005,67200,1749848282.3467085
0.0005774499149993062,1.0659239292144775,1.082199215888977,1.428411841392517,0.20430998504161835,0.0008869407138263341,0.0005,67400,1749848283.8614712
0.0005331594147719443,1.0661506652832031,1.0773327350616455,1.4126290082931519,0.1976308971643448,0.0006368154981828411,0.0005,67600,1749848285.3817227
0.0005686496151611209,1.06333589553833,1.0779913663864136,1.4443303346633911,0.20391519367694855,0.0011485446511869668,0.0005,67800,1749848286.9389145
0.0005894209025427699,1.0635874271392822,1.0960164070129395,1.4256303310394287,0.21913966536521912,0.0007332286452310655,0.0005,68000,1749848288.4674046
0.000535146682523191,1.0530396699905396,1.0665881633758545,1.431482195854187,0.20818884670734406,0.0006867102683827397,0.0005,68200,1749848290.0039217
0.0005283338250592351,1.054618000984192,1.0660693645477295,1.409740924835205,0.20065206289291382,0.0011436290360506973,0.0005,68400,1749848289.051023
0.0005869950400665402,1.0523983240127563,1.0644645690917969,1.4893320798873901,0.22023454308509827,0.0009479784266659408,0.0005,68600,1749848290.5866435
0.0005873045884072781,1.052140235900879,1.0634009838104248,1.4514037370681763,0.22673285007476807,0.0006875273138575722,0.0005,68800,1749848292.1251957
0.0006135861622169614,1.053782343864441,1.0616650581359863,1.477196216583252,0.24749308824539185,0.0007094494048942579,0.0005,69000,1749848293.679944
0.0005960895796306431,1.0391496419906616,1.0548192262649536,1.4745253324508667,0.23649218678474426,0.001496678079092817,0.0005,69200,1749848295.1917233
0.000514688843395561,1.0402603149414062,1.0516164302825928,1.401539921760559,0.21180415153503418,0.0007487569218938006,0.0005,69400,1749848296.714664
0.0005624723853543401,1.0401825904846191,1.0505870580673218,1.4275466203689575,0.21681533753871918,0.0013446100338114775,0.0005,69600,1749848298.2680502
0.0005332620348781347,1.0349396467208862,1.0559247732162476,1.3985893726348877,0.2064569890499115,0.0010600220575724961,0.0005,69800,1749848299.841998
0.0004707849002443254,1.0379447937011719,1.0476675033569336,1.3501216173171997,0.19439634680747986,0.0009220719903169083,0.0005,70000,1749848301.3863935
0.0005645775236189365,1.0233958959579468,1.0475424528121948,1.4392986297607422,0.2411549687385559,0.0019643196974357124,0.0005,70200,1749848302.9298625
0.0005448368028737605,1.0246319770812988,1.0402355194091797,1.419745683670044,0.23094090819358826,0.0010500569514988456,0.0005,70400,1749848304.4615662
0.0004967143759131432,1.0215532779693604,1.037176251411438,1.382273554801941,0.21360716223716736,0.0006514125434478046,0.0005,70600,1749848305.9836824
0.0005786262918263674,1.0219087600708008,1.0322061777114868,1.4543052911758423,0.22536906599998474,0.0007792214105393214,0.0005,70800,1749848307.5186741
0.0005676752189174294,1.0208144187927246,1.062728762626648,1.4071202278137207,0.2127242386341095,0.002170689031117945,0.0005,71000,1749848309.0290713
0.0005550772184506059,1.014207363128662,1.025904893875122,1.4415488243103027,0.23977230489253998,0.0011795501704909839,0.0005,71200,1749848310.5719988
0.00046474882401525974,1.0078305006027222,1.0225036144256592,1.4051228761672974,0.20791983604431152,0.0014822530229139375,0.0005,71400,1749848312.1152456
0.0005617397837340832,1.0153648853302002,1.024346947669983,1.4404329061508179,0.24882414937019348,0.0008494673320456059,0.0005,71600,1749848313.6681554
0.0004537366912700236,1.0097386837005615,1.0209965705871582,1.359663963317871,0.20633719861507416,0.0013781692396150902,0.0005,71800,1749848315.201477
0.00048749681445769966,1.0111281871795654,1.0223782062530518,1.4479014873504639,0.23071426153182983,0.0008178540228982456,0.0005,72000,1749848316.719888
0.00044697296107187867,0.9896188974380493,1.0065299272537231,1.3298301696777344,0.21041825413703918,0.0006930644158273935,0.0005,72200,1749848318.2462087
0.0004847250529564917,0.9934793710708618,1.004911184310913,1.4063663482666016,0.23515036702156067,0.0008728079365027952,0.0005,72400,1749848319.7537868
0.000401352415792644,0.9958015084266663,1.0060760974884033,1.3449814319610596,0.1881239265203476,0.0005988987022647052,0.0005,72600,1749848318.8098693
0.0004957064520567656,0.9907683730125427,1.0055006742477417,1.400430679321289,0.2154502272605896,0.0010419222635391634,0.0005,72800,1749848320.3379586
0.0004596225335262716,0.9918577075004578,1.0034537315368652,1.3888773918151855,0.20827391743659973,0.0006280314355535666,0.0005,73000,1749848321.9007905
0.0004071588336955756,0.9736897945404053,0.993176281452179,1.3539807796478271,0.19839608669281006,0.001429737272701459,0.0005,73200,1749848323.4378743
0.0004330691008362919,0.9740732312202454,0.9910670518875122,1.3491759300231934,0.2109593003988266,0.0005680725803358655,0.0005,73400,1749848324.9874024
0.000510954880155623,0.9738672971725464,0.9873493909835815,1.3490445613861084,0.23598834872245789,0.0012233949601068161,0.0005,73600,1749848326.5222335
0.0004839611647184938,0.9712903499603271,0.9884962439537048,1.3718845844268799,0.22476324439048767,0.0008246354118455201,0.0005,73800,1749848328.0580904
0.00043380074203014374,0.9712684750556946,0.9818063378334045,1.3425310850143433,0.2061043679714203,0.0007484726902475813,0.0005,74000,1749848329.8576229
0.0004326791095081717,0.955874502658844,0.9724001288414001,1.332985520362854,0.20558437705039978,0.0021613223834719975,0.0005,74200,1749848331.4430287
0.0004994911723770201,0.9598071575164795,0.999443531036377,1.3968799114227295,0.23373636603355408,0.0010016156757046701,0.0005,74400,1749848332.9505696
0.00037864400655962527,0.95936518907547,0.9922568798065186,1.309159278869629,0.18353545665740967,0.0006525646776935901,0.0005,74600,1749848334.469158
0.00045081376447342336,0.9631733298301697,0.9801575541496277,1.4119099378585815,0.23353195190429688,0.0009035293060151162,0.0005,74800,1749848335.9834843
0.0004491112777031958,0.9550552368164062,0.9674452543258667,1.3318288326263428,0.21885403990745544,0.0012327923486736836,0.0005,75000,1749848337.535996
0.00040443544276058674,0.9442979097366333,0.9698268175125122,1.3091022968292236,0.20963801443576813,0.0005790006434835959,0.0005,75200,1749848339.0542414
0.00043851009104400873,0.9443905353546143,0.9597567319869995,1.3335641622543335,0.2225903868675232,0.0016324502848874545,0.0005,75400,1749848340.5977516
0.0005593363894149661,0.9427677392959595,0.9531612992286682,1.3291352987289429,0.22364351153373718,0.004770179068145808,0.0005,75600,1749848342.1381004
0.00045626467908732593,0.9307470321655273,0.9443628787994385,1.3425796031951904,0.22067192196846008,0.0014375817227119114,0.0005,75800,1749848343.690391
0.00042446370935067534,0.9315394163131714,0.9435814023017883,1.3145873546600342,0.20274797081947327,0.00124980556392984,0.0005,76000,1749848345.211212
0.0004026537062600255,0.9082794189453125,0.9288852214813232,1.2523534297943115,0.19539782404899597,0.0015747213110444136,0.0005,76200,1749848346.7270157
0.00036610549432225525,0.9120727181434631,0.9296571612358093,1.2965896129608154,0.1996515393257141,0.0014461847167694941,0.0005,76400,1749848348.2613223
0.0004565272538457066,0.9100635051727295,0.9243074059486389,1.2804372310638428,0.2145637571811676,0.0010761930061562452,0.0005,76600,1749848349.817309
0.0004184882855042815,0.9126522541046143,0.92702317237854,1.2759960889816284,0.2010132372379303,0.0010160671190533321,0.0005,76800,1749848348.8647337
0.000416904833400622,0.9101133346557617,0.9238320589065552,1.2885932922363281,0.2120811492204666,0.001024555496769608,0.0005,77000,1749848350.420037
0.0003694426850415766,0.8925198912620544,0.9085675477981567,1.2884843349456787,0.20889508724212646,0.0019206391443731263,0.0005,77200,1749848351.9762228
0.0004102822276763618,0.8960182666778564,0.9201722145080566,1.3433074951171875,0.23165874183177948,0.0009599897875887109,0.0005,77400,1749848353.5216553
0.00034244151902385056,0.8939352035522461,0.9323225617408752,1.2098660469055176,0.17043529450893402,0.001003959614536143,0.0005,77600,1749848355.0469205
0.0004123974940739572,0.8987432718276978,0.914769172668457,1.2604954242706299,0.20656313002109528,0.0010644738786140806,0.0005,77800,1749848356.5596013
0.0003615440509747714,0.8948146104812622,0.9187415838241577,1.2903180122375488,0.21250653266906738,0.000637399565675878,0.0005,78000,1749848358.0821533
0.000371065572835505,0.8701621294021606,0.8957639932632446,1.2326205968856812,0.1956026554107666,0.0014170182694215328,0.0005,78200,1749848359.6152182
0.0003208689740858972,0.889468789100647,0.9002603888511658,1.2445518970489502,0.1904400885105133,0.0012766874042426934,0.0005,78400,1749848361.168112
0.00034835870610550046,0.8856857419013977,0.8967698812484741,1.2653729915618896,0.2094164341688156,0.0012332308306213235,0.0005,78600,1749848362.7218852
0.0003685343835968524,0.8852846026420593,0.8949373960494995,1.325028419494629,0.23130059242248535,0.0006033648492120847,0.0005,78800,1749848364.2516918
